year,month,day,statefips,spend_acf,spend_aer,spend_all,spend_apg,spend_grf,spend_hcs,spend_tws,spend_all_inchigh,spend_all_inclow,spend_all_incmiddle,date
2020,6,11,22,-0.25,-0.355,-0.019,0.096,0.0866,0.111,-0.402,-0.0804,-0.00159,-0.0198,2020-06-11
2020,6,11,23,-0.346,-0.435,0.0224,0.109,0.0444,-0.0716,-0.433,-0.0615,0.0608,0.0142,2020-06-11
2020,6,11,24,-0.442,-0.567,-0.133,-0.167,0.109,-0.246,-0.563,-0.171,0.0211,-0.0983,2020-06-11
2020,6,11,25,-0.422,-0.478,-0.0909,-0.0916,0.108,-0.287,-0.548,-0.107,-0.14,-0.0525,2020-06-11
2020,6,11,26,-0.285,-0.363,0.0201,0.0675,0.144,-0.246,-0.44,-0.0531,0.0694,0.0129,2020-06-11
2020,6,11,27,-0.468,-0.374,-0.0778,-0.0788,0.133,-0.171,-0.542,-0.0908,-0.0473,-0.0716,2020-06-11
2020,6,11,28,-0.277,-0.618,-0.0485,0.129,0.0709,-0.0705,-0.53,-0.135,0.00205,-0.12,2020-06-11
2020,6,11,29,-0.356,-0.699,-0.0835,0.00431,0.0972,-0.158,-0.52,-0.172,-0.0635,-0.0534,2020-06-11
2020,6,11,30,-0.493,-0.667,-0.125,-0.0519,0.0525,-0.392,-0.59,-0.505,-0.107,-0.122,2020-06-11
2020,6,11,31,-0.343,-0.419,-0.0507,0.0196,0.0835,-0.0264,-0.502,-0.068,-0.0623,-0.0427,2020-06-11
2020,6,11,32,-0.411,-0.549,-0.135,-0.182,0.128,-0.228,-0.492,-0.106,-0.13,-0.152,2020-06-11
2020,6,11,33,-0.407,-0.527,-0.002,0.0849,0.186,-0.312,-0.492,-0.0468,-0.105,0.0438,2020-06-11
2020,6,11,34,-0.437,-0.377,-0.0888,-0.216,0.226,-0.156,-0.556,-0.123,-0.0286,-0.0402,2020-06-11
2020,6,11,35,-0.522,-0.579,-0.157,-0.13,0.21,-0.0329,-0.553,-0.00132,-0.177,-0.166,2020-06-11
2020,6,11,36,-0.451,-0.566,-0.0948,-0.198,0.151,-0.227,-0.533,-0.141,-0.0471,-0.0593,2020-06-11
2020,6,11,37,-0.384,-0.465,-0.0899,-0.0889,0.0969,-0.097,-0.546,-0.144,-0.0405,-0.0815,2020-06-11
2020,6,11,38,-0.3,-0.619,-0.03,-0.0498,0.14,-0.171,-0.501,-0.0324,-0.00177,-0.0377,2020-06-11
2020,6,11,39,-0.281,-0.556,0.00924,0.159,0.166,-0.111,-0.464,-0.128,0.0628,0.00923,2020-06-11
2020,6,11,40,-0.252,-0.47,-0.0128,0.0733,0.122,-0.0735,-0.469,-0.0954,0.0232,-0.013,2020-06-11
2020,6,11,41,-0.482,-0.51,-0.157,-0.183,0.0636,-0.164,-0.584,-0.22,-0.143,-0.135,2020-06-11
2020,6,11,42,-0.385,-0.446,-0.052,-0.0531,0.179,-0.215,-0.468,-0.106,0.0746,-0.0439,2020-06-11
2020,6,11,44,-0.561,-0.541,-0.183,-0.178,0.0102,-0.0101,-0.484,-0.136,-0.306,-0.206,2020-06-11
2020,6,11,45,-0.234,-0.5,-0.0235,0.0491,0.109,-0.0471,-0.459,-0.103,0.0143,-0.0165,2020-06-11
2020,6,11,46,-0.495,-0.429,-0.171,-0.071,0.0184,-0.224,-0.568,-0.116,-0.274,-0.161,2020-06-11
2020,6,11,47,-0.203,-0.482,0.0309,0.151,0.148,-0.0658,-0.442,-0.172,0.095,-0.00911,2020-06-11
2020,6,11,48,-0.338,-0.517,-0.105,-0.143,0.0563,-0.118,-0.527,-0.126,-0.0245,-0.121,2020-06-11
2020,6,11,49,-0.376,-0.55,-0.101,-0.206,0.156,-0.158,-0.53,-0.146,-0.125,-0.0687,2020-06-11
2020,6,11,50,-0.484,-0.674,-0.0614,-0.0901,0.171,-0.861,-0.515,-0.101,-0.317,-0.0279,2020-06-11
2020,6,11,51,-0.39,-0.411,-0.0828,-0.0723,0.121,-0.191,-0.541,-0.139,0.0601,-0.0682,2020-06-11
2020,6,11,53,-0.483,-0.592,-0.15,-0.29,0.0623,-0.136,-0.557,-0.209,-0.154,-0.101,2020-06-11
2020,6,11,54,-0.258,-0.582,0.033,0.219,0.132,-0.172,-0.387,-0.117,0.0698,0.0114,2020-06-11
2020,6,11,55,-0.433,-0.451,-0.0631,-0.0298,0.158,-0.213,-0.524,-0.0919,-0.055,-0.058,2020-06-11
2020,6,11,56,-0.346,-0.543,-0.0433,-0.0691,0.121,-0.279,-0.452,-0.0566,0.023,-0.0506,2020-06-11
2020,6,12,1,-0.219,-0.392,-0.00749,0.0841,0.0891,-0.109,-0.445,-0.109,0.0423,-0.0239,2020-06-12
2020,6,12,2,-0.36,-0.358,-0.114,-0.185,0.018,-0.623,-0.555,-0.12,,-0.097,2020-06-12
2020,6,12,4,-0.409,-0.459,-0.111,-0.164,0.0601,-0.149,-0.498,-0.124,-0.129,-0.0978,2020-06-12
2020,6,12,5,-0.206,-0.519,0.018,0.0924,0.106,0.0978,-0.537,-0.115,0.0228,0.026,2020-06-12
2020,6,12,6,-0.498,-0.646,-0.197,-0.289,0.0961,-0.197,-0.584,-0.211,-0.196,-0.174,2020-06-12
2020,6,12,8,-0.434,-0.467,-0.142,-0.186,0.0613,-0.133,-0.536,-0.148,-0.0848,-0.148,2020-06-12
2020,6,12,9,-0.492,-0.534,-0.13,-0.0847,0.132,-0.154,-0.605,-0.141,-0.0548,-0.122,2020-06-12
2020,6,12,10,-0.481,-0.576,-0.107,-0.107,0.147,-0.101,-0.493,-0.099,-0.145,-0.108,2020-06-12
2020,6,12,11,-0.598,-0.442,-0.292,-0.201,0.256,-0.291,-0.773,-0.342,-0.0227,-0.226,2020-06-12
2020,6,12,12,-0.272,-0.479,-0.0646,-0.0334,0.0672,-0.0646,-0.488,-0.106,-0.037,-0.0639,2020-06-12
2020,6,12,13,-0.285,-0.445,-0.0686,-0.0637,0.121,-0.109,-0.519,-0.113,0.000406,-0.0681,2020-06-12
2020,6,12,15,-0.326,-0.652,0.00872,0.107,0.208,0.00541,-0.433,-0.00358,0.0266,0.0218,2020-06-12
2020,6,12,16,-0.238,-0.405,0.00375,0.0132,0.0875,-0.0404,-0.372,-0.0259,-0.0135,0.00474,2020-06-12
2020,6,12,17,-0.388,-0.538,-0.0894,-0.0614,0.0843,-0.209,-0.474,-0.158,-0.0501,-0.0524,2020-06-12
2020,6,12,18,-0.31,-0.696,0.00469,0.000747,0.114,-0.254,-0.425,0.0222,0.0448,-0.0228,2020-06-12
2020,6,12,19,-0.473,-0.426,-0.127,-0.141,-0.111,-0.198,-0.504,-0.143,-0.0711,-0.13,2020-06-12
2020,6,12,20,-0.295,-0.591,-0.0312,0.0918,0.0627,-0.0782,-0.497,-0.0794,-0.0809,-0.00472,2020-06-12
2020,6,12,21,-0.258,-0.583,0.0378,0.132,0.172,-0.168,-0.424,-0.0744,0.0387,0.0473,2020-06-12
2020,6,12,22,-0.246,-0.37,-0.0277,0.0779,0.0475,0.129,-0.395,-0.0721,-0.0156,-0.0273,2020-06-12
2020,6,12,23,-0.353,-0.466,0.00869,0.11,0.0304,-0.107,-0.434,-0.0694,0.0478,-0.000255,2020-06-12
2020,6,12,24,-0.438,-0.603,-0.131,-0.161,0.108,-0.254,-0.556,-0.167,0.025,-0.102,2020-06-12
2020,6,12,25,-0.409,-0.506,-0.0908,-0.0572,0.0955,-0.306,-0.534,-0.109,-0.137,-0.0467,2020-06-12
2020,6,12,26,-0.272,-0.375,0.0144,0.0654,0.127,-0.268,-0.434,-0.0666,0.0637,0.00928,2020-06-12
2020,6,12,27,-0.46,-0.393,-0.0782,-0.0721,0.129,-0.17,-0.527,-0.0911,-0.0498,-0.0717,2020-06-12
2020,6,12,28,-0.286,-0.609,-0.0488,0.139,0.0786,-0.0793,-0.499,-0.203,-0.0016,-0.1,2020-06-12
2020,6,12,29,-0.347,-0.695,-0.0699,0.00409,0.0958,-0.174,-0.507,-0.148,-0.0514,-0.0442,2020-06-12
2020,6,12,30,-0.496,-0.668,-0.141,-0.0875,0.0468,-0.397,-0.566,-0.546,-0.122,-0.138,2020-06-12
2020,6,12,31,-0.33,-0.444,-0.0507,0.0299,0.0822,-0.0112,-0.482,-0.0588,-0.0731,-0.0449,2020-06-12
2020,6,12,32,-0.399,-0.552,-0.13,-0.164,0.143,-0.173,-0.483,-0.107,-0.124,-0.144,2020-06-12
2020,6,12,33,-0.415,-0.562,0.01,0.0611,0.198,-0.27,-0.474,-0.0329,-0.105,0.0547,2020-06-12
2020,6,12,34,-0.441,-0.353,-0.0872,-0.222,0.226,-0.173,-0.554,-0.123,-0.00996,-0.0385,2020-06-12
2020,6,12,35,-0.512,-0.619,-0.158,-0.118,0.214,0.0319,-0.53,-0.0321,-0.173,-0.166,2020-06-12
2020,6,12,36,-0.445,-0.584,-0.0949,-0.192,0.14,-0.218,-0.521,-0.139,-0.0558,-0.0597,2020-06-12
2020,6,12,37,-0.38,-0.457,-0.088,-0.0793,0.0863,-0.0817,-0.537,-0.138,-0.0318,-0.0834,2020-06-12
2020,6,12,38,-0.302,-0.655,-0.0373,-0.0496,0.142,-0.158,-0.495,-0.0404,-0.0183,-0.0426,2020-06-12
2020,6,12,39,-0.282,-0.561,0.00382,0.139,0.159,-0.137,-0.452,-0.145,0.0597,0.00572,2020-06-12
2020,6,12,40,-0.254,-0.483,-0.0184,0.0623,0.106,-0.0941,-0.464,-0.0896,0.0151,-0.0204,2020-06-12
2020,6,12,41,-0.471,-0.457,-0.136,-0.167,0.0574,-0.168,-0.576,-0.152,-0.165,-0.126,2020-06-12
2020,6,12,42,-0.378,-0.456,-0.0455,-0.0448,0.176,-0.191,-0.46,-0.097,0.0811,-0.0387,2020-06-12
2020,6,12,44,-0.557,-0.55,-0.168,-0.206,-0.00751,0.269,-0.537,-0.131,-0.257,-0.193,2020-06-12
2020,6,12,45,-0.234,-0.497,-0.0258,0.0438,0.11,-0.0641,-0.445,-0.101,0.0195,-0.0222,2020-06-12
2020,6,12,46,-0.487,-0.439,-0.177,-0.0807,0.0186,-0.192,-0.559,-0.138,-0.271,-0.166,2020-06-12
2020,6,12,47,-0.199,-0.473,0.0281,0.152,0.14,-0.0851,-0.436,-0.152,0.0925,-0.0157,2020-06-12
2020,6,12,48,-0.338,-0.534,-0.109,-0.14,0.0422,-0.119,-0.519,-0.127,-0.0287,-0.127,2020-06-12
2020,6,12,49,-0.359,-0.53,-0.112,-0.21,0.166,-0.148,-0.509,-0.136,-0.146,-0.0936,2020-06-12
2020,6,12,50,-0.485,-0.664,-0.0505,-0.127,0.179,-0.795,-0.516,-0.0401,-0.308,-0.0296,2020-06-12
2020,6,12,51,-0.389,-0.395,-0.081,-0.0717,0.11,-0.194,-0.539,-0.137,0.0662,-0.0681,2020-06-12
2020,6,12,53,-0.478,-0.59,-0.148,-0.267,0.0566,-0.139,-0.533,-0.201,-0.138,-0.105,2020-06-12
2020,6,12,54,-0.258,-0.581,0.0248,0.208,0.118,-0.201,-0.378,-0.0631,0.061,-0.00233,2020-06-12
2020,6,12,55,-0.428,-0.459,-0.0683,-0.045,0.143,-0.201,-0.504,-0.102,-0.069,-0.0607,2020-06-12
2020,6,12,56,-0.336,-0.581,-0.037,-0.0786,0.117,-0.162,-0.454,-0.0444,0.0286,-0.0456,2020-06-12
2020,6,13,1,-0.217,-0.415,-0.0164,0.0771,0.0722,-0.107,-0.456,-0.12,0.0309,-0.0304,2020-06-13
2020,6,13,2,-0.352,-0.497,-0.121,-0.192,0.00017,-0.57,-0.577,-0.136,,-0.0863,2020-06-13
2020,6,13,4,-0.411,-0.5,-0.115,-0.167,0.0543,-0.164,-0.482,-0.128,-0.127,-0.104,2020-06-13
2020,6,13,5,-0.213,-0.514,0.00804,0.0649,0.0894,0.0166,-0.544,-0.163,0.0258,0.0108,2020-06-13
2020,6,13,6,-0.491,-0.651,-0.194,-0.272,0.0949,-0.183,-0.579,-0.204,-0.197,-0.174,2020-06-13
2020,6,13,8,-0.427,-0.48,-0.138,-0.17,0.0671,-0.147,-0.527,-0.144,-0.0852,-0.144,2020-06-13
2020,6,13,9,-0.492,-0.53,-0.133,-0.0932,0.114,-0.155,-0.585,-0.143,-0.0917,-0.119,2020-06-13
2020,6,13,10,-0.489,-0.623,-0.109,-0.0453,0.1,-0.0747,-0.495,-0.115,-0.206,-0.1,2020-06-13
2020,6,13,11,-0.569,-0.504,-0.279,-0.158,0.288,-0.264,-0.784,-0.329,-0.00442,-0.21,2020-06-13
2020,6,13,12,-0.264,-0.484,-0.0638,-0.0324,0.0572,-0.0636,-0.475,-0.104,-0.0351,-0.0639,2020-06-13
2020,6,13,13,-0.285,-0.467,-0.0754,-0.0585,0.101,-0.114,-0.509,-0.119,-0.0159,-0.0721,2020-06-13
2020,6,13,15,-0.326,-0.653,0.0087,0.0992,0.208,0.0114,-0.408,-0.00632,0.0176,0.0267,2020-06-13
2020,6,13,16,-0.243,-0.424,-0.00741,0.0221,0.0698,-0.0476,-0.369,-0.0501,-0.0236,-0.00614,2020-06-13
2020,6,13,17,-0.379,-0.522,-0.0872,-0.0626,0.0743,-0.202,-0.465,-0.155,-0.0435,-0.0518,2020-06-13
2020,6,13,18,-0.313,-0.697,0.0000301,0.0288,0.103,-0.285,-0.42,0.0264,0.035,-0.028,2020-06-13
2020,6,13,19,-0.474,-0.413,-0.133,-0.13,-0.108,-0.208,-0.511,-0.137,-0.0774,-0.139,2020-06-13
2020,6,13,20,-0.294,-0.572,-0.0321,0.0824,0.0699,-0.134,-0.501,-0.0742,-0.0833,-0.00688,2020-06-13
2020,6,13,21,-0.255,-0.582,0.0315,0.131,0.151,-0.142,-0.419,-0.0802,0.0441,0.0354,2020-06-13
2020,6,13,22,-0.234,-0.339,-0.0449,0.0694,-0.00559,0.104,-0.418,-0.0937,-0.0413,-0.0389,2020-06-13
2020,6,13,23,-0.352,-0.435,0.0067,0.107,0.0178,-0.156,-0.428,-0.0873,0.0515,-0.0025,2020-06-13
2020,6,13,24,-0.427,-0.632,-0.135,-0.15,0.086,-0.268,-0.55,-0.171,0.014,-0.103,2020-06-13
2020,6,13,25,-0.393,-0.526,-0.0846,-0.0221,0.0988,-0.292,-0.518,-0.107,-0.0864,-0.0325,2020-06-13
2020,6,13,26,-0.249,-0.371,0.0113,0.076,0.102,-0.269,-0.426,-0.0665,0.0625,0.00518,2020-06-13
2020,6,13,27,-0.452,-0.407,-0.0767,-0.0651,0.129,-0.189,-0.516,-0.0892,-0.032,-0.0714,2020-06-13
2020,6,13,28,-0.273,-0.6,-0.0485,0.132,0.0643,-0.00264,-0.493,-0.204,-0.000245,-0.104,2020-06-13
2020,6,13,29,-0.356,-0.703,-0.0795,-0.0365,0.0897,-0.17,-0.509,-0.17,-0.0636,-0.048,2020-06-13
2020,6,13,30,-0.504,-0.616,-0.141,-0.0813,0.0523,-0.37,-0.558,-0.47,-0.124,-0.139,2020-06-13
2020,6,13,31,-0.32,-0.442,-0.0504,0.0456,0.0703,-0.015,-0.477,-0.06,-0.0441,-0.0483,2020-06-13
2020,6,13,32,-0.406,-0.582,-0.131,-0.156,0.141,-0.169,-0.47,-0.106,-0.139,-0.142,2020-06-13
2020,6,13,33,-0.415,-0.574,0.0252,0.0643,0.199,-0.284,-0.455,-0.0145,-0.0512,0.0661,2020-06-13
2020,6,13,34,-0.439,-0.382,-0.0881,-0.232,0.216,-0.175,-0.549,-0.124,-0.0121,-0.0394,2020-06-13
2020,6,13,35,-0.509,-0.624,-0.152,-0.112,0.193,0.0818,-0.515,-0.0279,-0.162,-0.161,2020-06-13
2020,6,13,36,-0.44,-0.576,-0.0909,-0.174,0.126,-0.22,-0.505,-0.137,-0.0496,-0.0539,2020-06-13
2020,6,13,37,-0.377,-0.484,-0.0913,-0.0713,0.0758,-0.0702,-0.524,-0.141,-0.0392,-0.0856,2020-06-13
2020,6,13,38,-0.305,-0.618,-0.041,-0.0555,0.125,-0.197,-0.473,-0.0431,-0.0286,-0.0452,2020-06-13
2020,6,13,39,-0.279,-0.563,0.008,0.143,0.156,-0.132,-0.445,-0.147,0.0688,0.00923,2020-06-13
2020,6,13,40,-0.244,-0.456,-0.0238,0.0497,0.089,-0.149,-0.456,-0.0864,0.0107,-0.0287,2020-06-13
2020,6,13,41,-0.482,-0.434,-0.142,-0.161,0.0462,-0.157,-0.57,-0.136,-0.16,-0.14,2020-06-13
2020,6,13,42,-0.374,-0.457,-0.0408,-0.0288,0.162,-0.196,-0.454,-0.0956,0.0861,-0.0312,2020-06-13
2020,6,13,44,-0.556,-0.534,-0.188,-0.172,-0.00203,0.211,-0.516,-0.142,-0.258,-0.228,2020-06-13
2020,6,13,45,-0.235,-0.515,-0.0346,0.0329,0.0954,-0.0835,-0.439,-0.097,0.0134,-0.0347,2020-06-13
2020,6,13,46,-0.483,-0.409,-0.17,-0.0902,0.0193,-0.128,-0.559,-0.133,-0.279,-0.156,2020-06-13
2020,6,13,47,-0.198,-0.489,0.0185,0.138,0.127,-0.0991,-0.434,-0.154,0.0846,-0.0278,2020-06-13
2020,6,13,48,-0.339,-0.543,-0.111,-0.133,0.0353,-0.125,-0.505,-0.127,-0.0394,-0.127,2020-06-13
2020,6,13,49,-0.361,-0.524,-0.114,-0.223,0.143,-0.139,-0.488,-0.139,-0.153,-0.0946,2020-06-13
2020,6,13,50,-0.491,-0.675,-0.0623,-0.154,0.134,-0.777,-0.522,-0.0624,-0.341,-0.0377,2020-06-13
2020,6,13,51,-0.382,-0.403,-0.0823,-0.0552,0.0876,-0.183,-0.533,-0.138,0.0559,-0.0656,2020-06-13
2020,6,13,53,-0.468,-0.593,-0.147,-0.276,0.0453,-0.125,-0.52,-0.2,-0.147,-0.102,2020-06-13
2020,6,13,54,-0.262,-0.567,0.0192,0.195,0.0931,-0.0921,-0.37,-0.0748,0.0408,0.00495,2020-06-13
2020,6,13,55,-0.426,-0.468,-0.0721,-0.0585,0.132,-0.213,-0.501,-0.107,-0.0843,-0.0627,2020-06-13
2020,6,13,56,-0.334,-0.591,-0.0459,-0.125,0.106,-0.216,-0.433,-0.0705,0.0051,-0.0501,2020-06-13
2020,6,14,1,-0.207,-0.437,-0.0284,0.077,0.0572,-0.119,-0.452,-0.122,0.0128,-0.0407,2020-06-14
2020,6,14,2,-0.35,-0.489,-0.127,-0.145,-0.016,-0.589,-0.574,-0.138,,-0.1,2020-06-14
2020,6,14,4,-0.402,-0.534,-0.121,-0.173,0.0422,-0.179,-0.481,-0.136,-0.133,-0.109,2020-06-14
2020,6,14,5,-0.231,-0.5,-0.00375,0.0743,0.0778,0.0178,-0.543,-0.164,0.0244,-0.00799,2020-06-14
2020,6,14,6,-0.479,-0.665,-0.195,-0.26,0.0893,-0.185,-0.576,-0.205,-0.197,-0.177,2020-06-14
2020,6,14,8,-0.422,-0.475,-0.137,-0.153,0.0552,-0.136,-0.52,-0.14,-0.095,-0.142,2020-06-14
2020,6,14,9,-0.485,-0.511,-0.129,-0.109,0.0996,-0.136,-0.58,-0.135,-0.111,-0.121,2020-06-14
2020,6,14,10,-0.483,-0.624,-0.125,-0.03,0.0882,-0.0582,-0.492,-0.149,-0.303,-0.105,2020-06-14
2020,6,14,11,-0.564,-0.5,-0.274,-0.14,0.303,-0.224,-0.777,-0.327,0.012,-0.201,2020-06-14
2020,6,14,12,-0.256,-0.486,-0.0642,-0.0352,0.0516,-0.0589,-0.463,-0.108,-0.0378,-0.0623,2020-06-14
2020,6,14,13,-0.291,-0.483,-0.0901,-0.0704,0.0778,-0.116,-0.509,-0.135,-0.045,-0.0812,2020-06-14
2020,6,14,15,-0.305,-0.642,0.0204,0.11,0.198,-0.0121,-0.396,0.0141,0.0438,0.0218,2020-06-14
2020,6,14,16,-0.231,-0.389,-0.0199,0.0254,0.054,-0.0863,-0.37,-0.0607,-0.0361,-0.0191,2020-06-14
2020,6,14,17,-0.37,-0.532,-0.0932,-0.071,0.0608,-0.227,-0.464,-0.157,-0.0512,-0.0603,2020-06-14
2020,6,14,18,-0.3,-0.677,-0.0345,0.00411,0.0895,-0.332,-0.422,-0.018,-0.0148,-0.0563,2020-06-14
2020,6,14,19,-0.46,-0.456,-0.131,-0.128,-0.116,-0.232,-0.504,-0.145,-0.0779,-0.133,2020-06-14
2020,6,14,20,-0.287,-0.557,-0.0347,0.0853,0.0592,-0.164,-0.497,-0.0847,-0.0784,-0.0114,2020-06-14
2020,6,14,21,-0.249,-0.582,0.00537,0.111,0.118,-0.137,-0.436,-0.0941,0.0217,0.00672,2020-06-14
2020,6,14,22,-0.204,-0.324,-0.0413,0.045,0.00015,0.0972,-0.41,-0.0762,-0.0433,-0.0335,2020-06-14
2020,6,14,23,-0.347,-0.398,-0.000729,0.081,0.00465,-0.177,-0.424,-0.109,0.0345,-0.00418,2020-06-14
2020,6,14,24,-0.416,-0.668,-0.141,-0.138,0.0749,-0.299,-0.553,-0.172,-0.00751,-0.121,2020-06-14
2020,6,14,25,-0.376,-0.528,-0.0847,-0.0223,0.0751,-0.275,-0.509,-0.106,-0.122,-0.0316,2020-06-14
2020,6,14,26,-0.229,-0.368,0.0104,0.0734,0.0916,-0.291,-0.416,-0.0736,0.0646,0.00474,2020-06-14
2020,6,14,27,-0.443,-0.443,-0.0809,-0.0536,0.122,-0.206,-0.514,-0.0943,-0.0215,-0.0755,2020-06-14
2020,6,14,28,-0.258,-0.591,-0.0564,0.0906,0.0397,-0.0799,-0.492,-0.22,-0.000485,-0.129,2020-06-14
2020,6,14,29,-0.363,-0.683,-0.0802,-0.0636,0.081,-0.204,-0.499,-0.167,-0.0552,-0.0537,2020-06-14
2020,6,14,30,-0.5,-0.592,-0.152,-0.0863,0.0324,-0.338,-0.546,-0.53,-0.112,-0.155,2020-06-14
2020,6,14,31,-0.309,-0.462,-0.0642,0.0401,0.0487,-0.0411,-0.464,-0.0723,-0.0521,-0.0637,2020-06-14
2020,6,14,32,-0.393,-0.589,-0.129,-0.141,0.146,-0.159,-0.466,-0.108,-0.125,-0.142,2020-06-14
2020,6,14,33,-0.399,-0.57,0.0357,0.0459,0.195,-0.281,-0.445,-0.011,-0.0474,0.0834,2020-06-14
2020,6,14,34,-0.438,-0.398,-0.0966,-0.236,0.194,-0.196,-0.548,-0.131,-0.0219,-0.0503,2020-06-14
2020,6,14,35,-0.512,-0.643,-0.156,-0.118,0.17,0.0641,-0.51,-0.0504,-0.174,-0.16,2020-06-14
2020,6,14,36,-0.426,-0.585,-0.0935,-0.162,0.104,-0.222,-0.501,-0.142,-0.0454,-0.0546,2020-06-14
2020,6,14,37,-0.372,-0.495,-0.0988,-0.0747,0.0616,-0.0961,-0.522,-0.143,-0.0482,-0.0957,2020-06-14
2020,6,14,38,-0.306,-0.606,-0.0547,-0.0473,0.107,-0.215,-0.474,-0.062,-0.05,-0.0544,2020-06-14
2020,6,14,39,-0.27,-0.588,-0.00571,0.137,0.13,-0.154,-0.452,-0.16,0.0563,-0.00452,2020-06-14
2020,6,14,40,-0.243,-0.519,-0.041,0.0504,0.072,-0.185,-0.443,-0.103,-0.00415,-0.0468,2020-06-14
2020,6,14,41,-0.477,-0.432,-0.137,-0.159,0.0236,-0.175,-0.548,-0.132,-0.163,-0.134,2020-06-14
2020,6,14,42,-0.366,-0.479,-0.0439,-0.0248,0.145,-0.216,-0.459,-0.101,0.0844,-0.0328,2020-06-14
2020,6,14,44,-0.534,-0.477,-0.179,-0.186,-0.0364,0.231,-0.503,-0.141,-0.25,-0.21,2020-06-14
2020,6,14,45,-0.232,-0.54,-0.0561,0.00688,0.074,-0.0916,-0.456,-0.107,-0.014,-0.0566,2020-06-14
2020,6,14,46,-0.46,-0.393,-0.171,-0.0776,0.0194,-0.0896,-0.553,-0.136,-0.306,-0.151,2020-06-14
2020,6,14,47,-0.198,-0.502,0.00355,0.134,0.109,-0.101,-0.448,-0.175,0.0653,-0.0385,2020-06-14
2020,6,14,48,-0.336,-0.544,-0.114,-0.139,0.0285,-0.137,-0.503,-0.133,-0.0448,-0.129,2020-06-14
2020,6,14,49,-0.35,-0.499,-0.118,-0.223,0.122,-0.142,-0.47,-0.146,-0.138,-0.0979,2020-06-14
2020,6,14,50,-0.488,-0.661,-0.0606,-0.202,0.104,-0.734,-0.523,-0.0806,-0.35,-0.0309,2020-06-14
2020,6,14,51,-0.377,-0.428,-0.0887,-0.0619,0.0666,-0.191,-0.534,-0.144,0.0338,-0.0685,2020-06-14
2020,6,14,53,-0.461,-0.601,-0.148,-0.269,0.0301,-0.15,-0.52,-0.202,-0.155,-0.102,2020-06-14
2020,6,14,54,-0.268,-0.584,0.00933,0.207,0.0951,-0.0586,-0.393,-0.0742,0.0308,-0.00675,2020-06-14
2020,6,14,55,-0.427,-0.501,-0.0795,-0.0709,0.115,-0.233,-0.499,-0.115,-0.0923,-0.0704,2020-06-14
2020,6,14,56,-0.327,-0.589,-0.0566,-0.141,0.0772,-0.217,-0.438,-0.0723,0.00365,-0.0634,2020-06-14
2020,6,15,1,-0.205,-0.416,-0.0303,0.0475,0.0473,-0.114,-0.451,-0.109,0.0111,-0.0467,2020-06-15
2020,6,15,2,-0.315,-0.548,-0.116,-0.162,-0.00929,-0.544,-0.539,-0.112,,-0.123,2020-06-15
2020,6,15,4,-0.397,-0.426,-0.119,-0.174,0.0265,-0.156,-0.486,-0.133,-0.12,-0.11,2020-06-15
2020,6,15,5,-0.236,-0.41,0.0104,0.0874,0.0984,-0.0145,-0.521,-0.138,0.0337,0.00852,2020-06-15
2020,6,15,6,-0.474,-0.65,-0.195,-0.256,0.0791,-0.178,-0.578,-0.205,-0.19,-0.18,2020-06-15
2020,6,15,8,-0.41,-0.396,-0.135,-0.16,0.0375,-0.154,-0.513,-0.135,-0.0897,-0.144,2020-06-15
2020,6,15,9,-0.48,-0.505,-0.126,-0.11,0.101,-0.108,-0.577,-0.131,-0.117,-0.119,2020-06-15
2020,6,15,10,-0.472,-0.599,-0.125,0.00237,0.0725,-0.0342,-0.471,-0.138,-0.241,-0.113,2020-06-15
2020,6,15,11,-0.555,-0.488,-0.264,-0.118,0.284,-0.186,-0.771,-0.314,0.0293,-0.216,2020-06-15
2020,6,15,12,-0.25,-0.465,-0.0677,-0.0467,0.0369,-0.0548,-0.457,-0.115,-0.0416,-0.0649,2020-06-15
2020,6,15,13,-0.289,-0.459,-0.0951,-0.0833,0.0569,-0.0989,-0.508,-0.139,-0.0515,-0.0861,2020-06-15
2020,6,15,15,-0.304,-0.658,0.0111,0.0969,0.176,-0.0698,-0.377,-0.00205,0.00365,0.0271,2020-06-15
2020,6,15,16,-0.225,-0.378,-0.0128,0.0314,0.0394,-0.0779,-0.368,-0.0713,-0.027,-0.0107,2020-06-15
2020,6,15,17,-0.364,-0.517,-0.0944,-0.0865,0.0393,-0.213,-0.463,-0.158,-0.0515,-0.0622,2020-06-15
2020,6,15,18,-0.291,-0.646,-0.0548,-0.00635,0.0729,-0.364,-0.44,-0.0384,-0.0474,-0.0736,2020-06-15
2020,6,15,19,-0.465,-0.46,-0.137,-0.138,-0.131,-0.221,-0.502,-0.155,-0.0683,-0.139,2020-06-15
2020,6,15,20,-0.278,-0.501,-0.0331,0.0723,0.0357,-0.153,-0.464,-0.0795,-0.0703,-0.0119,2020-06-15
2020,6,15,21,-0.238,-0.499,0.00804,0.112,0.0942,-0.129,-0.436,-0.0869,0.0203,0.0108,2020-06-15
2020,6,15,22,-0.192,-0.296,-0.0355,0.0191,-0.0000712,0.114,-0.383,-0.0626,-0.0349,-0.0304,2020-06-15
2020,6,15,23,-0.343,-0.38,-0.00168,0.073,-0.00536,-0.198,-0.423,-0.127,0.0285,-0.000119,2020-06-15
